Timestamp,filename,first_lat,first_lon,last_lat,last_lon
1723727726.0,maschsee_2024_08_15_13_15_26_139_downsampled,52.35323485,9.7412576,52.353241083,9.741253233
1723727846.0,maschsee_2024_08_15_13_17_26_140_downsampled,52.353241083,9.741253233,52.353215433,9.741252867
1723727966.0,maschsee_2024_08_15_13_19_26_141_downsampled,52.3532154,9.741252867,52.353192933,9.741259317
1723728086.0,maschsee_2024_08_15_13_21_26_142_downsampled,52.353192983,9.741259517,52.35317965,9.7412816
1723728206.0,maschsee_2024_08_15_13_23_26_143_downsampled,52.35317965,9.7412816,52.35316965,9.741312833
1723728326.0,maschsee_2024_08_15_13_25_26_144_downsampled,52.35316965,9.741312833,52.353159833,9.741313967
1723728446.0,maschsee_2024_08_15_13_27_26_145_downsampled,52.353159867,9.741313933,52.35315995,9.741313067
1723728566.0,maschsee_2024_08_15_13_29_26_146_downsampled,52.35315995,9.741313067,52.353197883,9.7412797
1723728685.0,maschsee_2024_08_15_13_31_25_147_downsampled,52.3531979,9.74127965,52.35322995,9.7413126
1723728806.0,maschsee_2024_08_15_13_33_26_148_downsampled,52.35322995,9.7413126,52.353231783,9.7413011
1723728926.0,maschsee_2024_08_15_13_35_26_149_downsampled,52.353231783,9.7413011,52.3532232,9.741270583
1723729045.0,maschsee_2024_08_15_13_37_25_150_downsampled,52.3532232,9.741270583,52.353224567,9.741249383
1723729166.0,maschsee_2024_08_15_13_39_26_151_downsampled,52.35322455,9.741249433,52.353232433,9.741260033
1723729286.0,maschsee_2024_08_15_13_41_26_152_downsampled,52.353234783,9.741259233,52.353230633,9.7412429
1723729406.0,maschsee_2024_08_15_13_43_26_153_downsampled,52.353230633,9.7412429,52.3532106,9.741282333
1723729526.0,maschsee_2024_08_15_13_45_26_154_downsampled,52.353210583,9.741282333,52.353257717,9.741240617
1723729646.0,maschsee_2024_08_15_13_47_26_155_downsampled,52.353257733,9.741240567,52.353239217,9.741240317
1723729766.0,maschsee_2024_08_15_13_49_26_156_downsampled,52.3532392,9.741240317,52.353207967,9.7412677
1723729886.0,maschsee_2024_08_15_13_51_26_157_downsampled,52.353207967,9.7412677,52.353258083,9.74127095
1723730006.0,maschsee_2024_08_15_13_53_26_158_downsampled,52.353257833,9.741271033,52.3532243,9.7412669
1723730126.0,maschsee_2024_08_15_13_55_26_159_downsampled,52.3532243,9.7412669,52.353237583,9.7412644
1723730246.0,maschsee_2024_08_15_13_57_26_160_downsampled,52.353237533,9.7412643,52.353222017,9.7412625
1723730366.0,maschsee_2024_08_15_13_59_26_161_downsampled,52.353222917,9.741270633,52.35321675,9.741326517
1723730486.0,maschsee_2024_08_15_14_01_26_162_downsampled,52.35321575,9.741327867,52.353243267,9.74130945
1723730606.0,maschsee_2024_08_15_14_03_26_163_downsampled,52.353243267,9.74130945,52.35320955,9.741278933
1723730726.0,maschsee_2024_08_15_14_05_26_164_downsampled,52.3532095,9.741279117,52.353231133,9.741281983
1723730846.0,maschsee_2024_08_15_14_07_26_165_downsampled,52.353231133,9.741281983,52.353230833,9.741302683
1723730966.0,maschsee_2024_08_15_14_09_26_166_downsampled,52.353230783,9.741302567,52.353207767,9.741280483
1723731086.0,maschsee_2024_08_15_14_11_26_167_downsampled,52.353206567,9.741281267,52.353220817,9.741264833
1723731206.0,maschsee_2024_08_15_14_13_26_168_downsampled,52.353220817,9.741264833,52.353224917,9.741278433
1723731326.0,maschsee_2024_08_15_14_15_26_169_downsampled,52.353224917,9.741278433,52.35322925,9.741274483
1723731446.0,maschsee_2024_08_15_14_17_26_170_downsampled,52.35322925,9.741274483,52.35320755,9.7412738
